idNode;index;label;level;mass;type;role;pointCount;contourLength1;contourLength2;subtreeCost;tsvNorm;refGraph
2619;48;20;7;1;101;4;25;0;0;1;0;81
2628;47;21;6;3;101;2;96;0;0;2;1;81
2691;49;22;6;1;101;4;108;0;0;1;0;81
2752;50;23;4;22;101;2;4;0;0;8;5.64517110461856;81
2757;51;24;5;11;101;2;6;0;0;5;4.65369253920931;81
2762;52;25;6;5;101;2;5;0;0;3;2.82842712474619;81
2767;53;26;7;1;101;4;89;0;0;1;0;81
2823;54;27;7;1;101;4;103;0;0;1;0;81
2897;55;28;6;1;101;4;121;0;0;1;0;81
2963;57;29;6;1;101;4;25;0;0;1;0;81
2976;56;30;5;3;101;2;108;0;0;2;1;81
3051;1;31;1;309;104;2;2;0;0;63;13.6815062767777;81
3052;2;32;2;11;103;2;4;0;0;5;4.65369253920931;81
3058;3;33;3;1;101;4;121;0;0;1;0;81
3137;4;34;3;5;101;2;8;0;0;3;2.82842712474619;81
3144;5;35;4;1;101;4;124;0;0;1;0;81
3194;6;36;4;1;101;4;128;0;0;1;0;81
3259;7;37;2;106;103;2;2;0;0;24;7.29634711266692;81
3263;8;38;3;5;101;2;11;0;0;3;2.82842712474619;81
3269;9;39;4;1;101;4;99;0;0;1;0;81
3321;10;40;4;1;101;4;98;0;0;1;0;81
3375;11;41;3;77;101;2;3;0;0;20;7.61490784220026;81
3377;12;42;4;38;101;2;4;0;0;12;6.91422223037032;81
3383;13;43;5;15;101;2;5;0;0;6;5.03987491762197;81
3388;14;44;6;8;101;2;7;0;0;4;3.38705417066211;81
3391;16;45;8;1;101;4;25;0;0;1;0;81
3405;15;46;7;3;101;2;99;0;0;2;1;81
3444;17;47;7;1;101;4;115;0;0;1;0;81
3493;18;48;6;1;101;4;110;0;0;1;0;81
3536;19;49;5;11;101;2;7;0;0;5;4.65369253920931;81
3540;20;50;6;1;101;4;93;0;0;1;0;81
3589;21;51;6;5;101;2;2;0;0;3;2.82842712474619;81
3592;22;52;7;1;101;4;119;0;0;1;0;81
3663;23;53;7;1;101;4;107;0;0;1;0;81
3731;24;54;4;19;101;2;4;0;0;7;5.52395992228424;81
3734;25;55;5;1;101;4;118;0;0;1;0;81
3816;26;56;5;11;101;2;4;0;0;5;4.65369253920931;81
3820;27;57;6;1;101;4;127;0;0;1;0;81
3926;28;58;6;5;101;2;6;0;0;3;2.82842712474619;81
3931;29;59;7;1;101;4;125;0;0;1;0;81
4018;30;60;7;1;101;4;124;0;0;1;0;81
4132;61;61;3;1;101;4;129;0;0;1;0;81
4238;63;62;4;1;101;4;22;0;0;1;0;81
4262;62;63;3;3;101;2;98;0;0;2;1;81
4331;0;#;0;373;105;1;0;0;0;64;10.5316982794282;81
2121;1;1;1;1;104;4;10;0;0;1;0;82
2129;0;#;0;3;105;1;0;0;0;2;1;82
2142;5;1;3;1;101;4;132;0;0;1;0;83
2227;4;2;2;5;101;2;40;0;0;3;2.82842712474619;83
2248;2;3;2;1;101;4;31;0;0;1;0;83
2272;3;4;2;1;101;4;28;0;0;1;0;83
2292;6;5;3;1;101;4;51;0;0;1;0;83
2327;1;6;1;13;104;2;1;0;0;6;5.74456264653803;83
2331;0;#;0;20;105;1;0;0;0;7;5.45271040928903;83
2190;99;1;7;1;101;4;6;0;0;1;0;84
2195;97;2;5;9;101;2;96;0;0;4;3.3166247903554;84
2250;98;3;6;5;101;2;19;0;0;3;2.82842712474619;84
2266;88;4;5;27;101;2;7;0;0;9;4.69041575982343;84
2271;90;5;7;5;101;2;19;0;0;3;2.82842712474619;84
2284;89;6;6;9;101;2;88;0;0;4;3.3166247903554;84
2346;91;7;8;1;101;4;6;0;0;1;0;84
2350;92;8;8;1;101;4;7;0;0;1;0;84
2353;94;9;7;5;101;2;19;0;0;3;2.82842712474619;84
2360;93;10;6;9;101;2;83;0;0;4;3.3166247903554;84
2406;95;11;8;1;101;4;4;0;0;1;0;84
2407;96;12;8;1;101;4;8;0;0;1;0;84
2414;87;13;4;50;101;2;7;0;0;14;6.14606384679752;84
2420;86;14;3;162;101;2;2;0;0;34;7.86980849514607;84
2421;85;15;2;261;101;2;3;0;0;49;8.0767450721368;84
2423;1;16;1;1094;104;2;2;0;0;177;14.13815056571;84
2424;2;17;2;322;103;2;2;0;0;59;8.26466093485483;84
2427;3;18;3;134;101;2;5;0;0;29;7.67069133389845;84
2432;4;19;4;78;101;2;6;0;0;19;6.5136677957535;84
2439;5;20;5;50;101;2;4;0;0;14;6.14606384679752;84
2446;6;21;6;27;101;2;12;0;0;9;4.69041575982343;84
2455;8;22;8;5;101;2;17;0;0;3;2.82842712474619;84
2460;7;23;7;9;101;2;72;0;0;4;3.3166247903554;84
2510;9;24;9;1;101;4;7;0;0;1;0;84
2515;10;25;9;1;101;4;6;0;0;1;0;84
2518;12;26;8;5;101;2;15;0;0;3;2.82842712474619;84
2524;11;27;7;9;101;2;64;0;0;4;3.3166247903554;84
2564;13;28;9;1;101;4;6;0;0;1;0;84
2570;14;29;9;1;101;4;6;0;0;1;0;84
2572;16;30;7;5;101;2;18;0;0;3;2.82842712474619;84
2581;15;31;6;9;101;2;90;0;0;4;3.3166247903554;84
2622;17;32;8;1;101;4;7;0;0;1;0;84
2625;18;33;8;1;101;4;7;0;0;1;0;84
2631;20;34;6;5;101;2;19;0;0;3;2.82842712474619;84
2639;19;35;5;9;101;2;96;0;0;4;3.3166247903554;84
2697;21;36;7;1;101;4;6;0;0;1;0;84
2698;22;37;7;1;101;4;5;0;0;1;0;84
2704;23;38;4;27;101;2;20;0;0;9;4.69041575982343;84
2719;25;39;6;5;101;2;14;0;0;3;2.82842712474619;84
2730;24;40;5;9;101;2;58;0;0;4;3.3166247903554;84
2756;26;41;7;1;101;4;7;0;0;1;0;84
2763;27;42;7;1;101;4;5;0;0;1;0;84
2766;29;43;6;5;101;2;16;0;0;3;2.82842712474619;84
2778;28;44;5;9;101;2;69;0;0;4;3.3166247903554;84
2815;30;45;7;1;101;4;6;0;0;1;0;84
2826;31;46;7;1;101;4;7;0;0;1;0;84
2831;32;47;3;129;101;2;3;0;0;29;7.70768788232946;84
2835;33;48;4;50;101;2;9;0;0;14;6.14606384679752;84
2839;34;49;5;27;101;2;8;0;0;9;4.69041575982343;84
2848;36;50;7;5;101;2;18;0;0;3;2.82842712474619;84
2858;35;51;6;9;101;2;80;0;0;4;3.3166247903554;84
2914;37;52;8;1;101;4;5;0;0;1;0;84
2920;38;53;8;1;101;4;7;0;0;1;0;84
2922;40;54;7;5;101;2;18;0;0;3;2.82842712474619;84
2933;39;55;6;9;101;2;86;0;0;4;3.3166247903554;84
2973;41;56;8;1;101;4;7;0;0;1;0;84
2978;42;57;8;1;101;4;6;0;0;1;0;84
2981;44;58;6;5;101;2;19;0;0;3;2.82842712474619;84
3002;43;59;5;9;101;2;95;0;0;4;3.3166247903554;84
3070;45;60;7;1;101;4;6;0;0;1;0;84
3073;46;61;7;1;101;4;6;0;0;1;0;84
3080;47;62;4;50;101;2;5;0;0;14;6.14606384679752;84
3085;49;63;6;5;101;2;20;0;0;3;2.82842712474619;84
3098;48;64;5;9;101;2;96;0;0;4;3.3166247903554;84
3156;50;65;7;1;101;4;6;0;0;1;0;84
3158;51;66;7;1;101;4;7;0;0;1;0;84
3161;52;67;5;27;101;2;7;0;0;9;4.69041575982343;84
3168;54;68;7;5;101;2;18;0;0;3;2.82842712474619;84
3179;53;69;6;9;101;2;88;0;0;4;3.3166247903554;84
3232;55;70;8;1;101;4;6;0;0;1;0;84
3237;56;71;8;1;101;4;7;0;0;1;0;84
3241;58;72;7;5;101;2;18;0;0;3;2.82842712474619;84
3246;57;73;6;9;101;2;79;0;0;4;3.3166247903554;84
3290;59;74;8;1;101;4;7;0;0;1;0;84
3293;60;75;8;1;101;4;6;0;0;1;0;84
3297;61;76;2;101;103;2;7;0;0;24;7.48303543784048;84
3301;62;77;3;27;101;2;22;0;0;9;4.69041575982343;84
3312;64;78;5;5;101;2;15;0;0;3;2.82842712474619;84
3318;63;79;4;9;101;2;57;0;0;4;3.3166247903554;84
3354;65;80;6;1;101;4;7;0;0;1;0;84
3359;66;81;6;1;101;4;7;0;0;1;0;84
3364;68;82;5;5;101;2;16;0;0;3;2.82842712474619;84
3373;67;83;4;9;101;2;58;0;0;4;3.3166247903554;84
3408;69;84;6;1;101;4;7;0;0;1;0;84
3412;70;85;6;1;101;4;7;0;0;1;0;84
3414;71;86;3;50;101;2;6;0;0;14;6.14606384679752;84
3420;73;87;5;5;101;2;17;0;0;3;2.82842712474619;84
3428;72;88;4;9;101;2;80;0;0;4;3.3166247903554;84
3456;74;89;6;1;101;4;5;0;0;1;0;84
3460;75;90;6;1;101;4;7;0;0;1;0;84
3465;76;91;4;27;101;2;9;0;0;9;4.69041575982343;84
3468;78;92;6;5;101;2;20;0;0;3;2.82842712474619;84
3476;77;93;5;9;101;2;84;0;0;4;3.3166247903554;84
3508;79;94;7;1;101;4;6;0;0;1;0;84
3515;80;95;7;1;101;4;7;0;0;1;0;84
3519;82;96;6;5;101;2;18;0;0;3;2.82842712474619;84
3527;81;97;5;9;101;2;80;0;0;4;3.3166247903554;84
3562;83;98;7;1;101;4;7;0;0;1;0;84
3564;84;99;7;1;101;4;7;0;0;1;0;84
3571;134;100;2;233;103;2;3;0;0;44;7.89486305108359;84
3575;135;101;3;162;101;2;3;0;0;34;7.86980849514607;84
3578;136;102;4;50;101;2;7;0;0;14;6.14606384679752;84
3581;137;103;5;27;101;2;3;0;0;9;4.69041575982343;84
3584;139;104;7;5;101;2;21;0;0;3;2.82842712474619;84
3597;138;105;6;9;101;2;93;0;0;4;3.3166247903554;84
3650;140;106;8;1;101;4;6;0;0;1;0;84
3657;141;107;8;1;101;4;7;0;0;1;0;84
3664;143;108;7;5;101;2;19;0;0;3;2.82842712474619;84
3675;142;109;6;9;101;2;92;0;0;4;3.3166247903554;84
3732;144;110;8;1;101;4;7;0;0;1;0;84
3741;145;111;8;1;101;4;6;0;0;1;0;84
3744;147;112;6;5;101;2;19;0;0;3;2.82842712474619;84
3758;146;113;5;9;101;2;88;0;0;4;3.3166247903554;84
3825;148;114;7;1;101;4;6;0;0;1;0;84
3833;149;115;7;1;101;4;6;0;0;1;0;84
3837;150;116;4;78;101;2;5;0;0;19;6.5136677957535;84
3842;151;117;5;50;101;2;7;0;0;14;6.14606384679752;84
3847;152;118;6;27;101;2;10;0;0;9;4.69041575982343;84
3858;154;119;8;5;101;2;16;0;0;3;2.82842712474619;84
3876;153;120;7;9;101;2;70;0;0;4;3.3166247903554;84
3930;155;121;9;1;101;4;8;0;0;1;0;84
3943;156;122;9;1;101;4;6;0;0;1;0;84
3948;158;123;8;5;101;2;14;0;0;3;2.82842712474619;84
3965;157;124;7;9;101;2;61;0;0;4;3.3166247903554;84
3988;159;125;9;1;101;4;8;0;0;1;0;84
3997;160;126;9;1;101;4;7;0;0;1;0;84
4005;162;127;7;5;101;2;16;0;0;3;2.82842712474619;84
4016;161;128;6;9;101;2;73;0;0;4;3.3166247903554;84
4088;163;129;8;1;101;4;7;0;0;1;0;84
4093;164;130;8;1;101;4;6;0;0;1;0;84
4101;166;131;6;5;101;2;17;0;0;3;2.82842712474619;84
4115;165;132;5;9;101;2;87;0;0;4;3.3166247903554;84
4178;167;133;7;1;101;4;8;0;0;1;0;84
4186;168;134;7;1;101;4;7;0;0;1;0;84
4189;169;135;3;27;101;2;22;0;0;9;4.69041575982343;84
4208;171;136;5;5;101;2;18;0;0;3;2.82842712474619;84
4225;170;137;4;9;101;2;78;0;0;4;3.3166247903554;84
4292;172;138;6;1;101;4;7;0;0;1;0;84
4299;173;139;6;1;101;4;7;0;0;1;0;84
4301;175;140;5;5;101;2;19;0;0;3;2.82842712474619;84
4318;174;141;4;9;101;2;82;0;0;4;3.3166247903554;84
4379;176;142;6;1;101;4;5;0;0;1;0;84
4389;177;143;6;1;101;4;7;0;0;1;0;84
4400;120;144;3;50;101;2;7;0;0;14;6.14606384679752;84
4407;121;145;4;27;101;2;9;0;0;9;4.69041575982343;84
4413;123;146;6;5;101;2;18;0;0;3;2.82842712474619;84
4431;122;147;5;9;101;2;85;0;0;4;3.3166247903554;84
4478;124;148;7;1;101;4;5;0;0;1;0;84
4482;125;149;7;1;101;4;6;0;0;1;0;84
4486;127;150;6;5;101;2;20;0;0;3;2.82842712474619;84
4499;126;151;5;9;101;2;88;0;0;4;3.3166247903554;84
4574;128;152;7;1;101;4;5;0;0;1;0;84
4579;129;153;7;1;101;4;6;0;0;1;0;84
4586;131;154;5;5;101;2;21;0;0;3;2.82842712474619;84
4606;130;155;4;9;101;2;96;0;0;4;3.3166247903554;84
4670;132;156;6;1;101;4;6;0;0;1;0;84
4677;133;157;6;1;101;4;6;0;0;1;0;84
4680;101;158;4;78;101;2;4;0;0;19;6.51366779575351;84
4683;102;159;5;50;101;2;6;0;0;14;6.14606384679752;84
4686;104;160;7;5;101;2;17;0;0;3;2.82842712474619;84
4710;103;161;6;9;101;2;79;0;0;4;3.3166247903554;84
4782;105;162;8;1;101;4;7;0;0;1;0;84
4791;106;163;8;1;101;4;7;0;0;1;0;84
4801;107;164;6;27;101;2;10;0;0;9;4.69041575982343;84
4812;109;165;8;5;101;2;15;0;0;3;2.82842712474619;84
4829;108;166;7;9;101;2;62;0;0;4;3.3166247903554;84
4885;110;167;9;1;101;4;6;0;0;1;0;84
4891;111;168;9;1;101;4;5;0;0;1;0;84
4895;113;169;8;5;101;2;15;0;0;3;2.82842712474619;84
4918;112;170;7;9;101;2;65;0;0;4;3.3166247903554;84
4960;114;171;9;1;101;4;6;0;0;1;0;84
4965;115;172;9;1;101;4;6;0;0;1;0;84
4969;117;173;6;5;101;2;17;0;0;3;2.82842712474619;84
4987;116;174;5;9;101;2;87;0;0;4;3.3166247903554;84
5053;118;175;7;1;101;4;7;0;0;1;0;84
5056;119;176;7;1;101;4;7;0;0;1;0;84
5064;100;177;7;1;101;4;6;0;0;1;0;84
5073;0;#;0;1272;105;1;0;0;0;178;10.6943093668543;84
2192;19;1;3;1;101;4;95;0;0;1;0;85
2246;18;2;3;1;101;4;88;0;0;1;0;85
2311;17;3;2;5;101;2;13;0;0;3;2.82842712474619;85
2318;20;4;2;36;101;2;53;0;0;11;5.98318582304622;85
2359;21;5;3;22;101;2;22;0;0;8;5.19615242270663;85
2366;22;6;4;5;101;2;34;0;0;3;2.82842712474619;85
2382;23;7;5;1;101;4;3;0;0;1;0;85
2385;24;8;5;1;101;4;9;0;0;1;0;85
2391;26;9;5;5;101;2;12;0;0;3;2.82842712474619;85
2400;25;10;4;9;101;2;25;0;0;4;3.3166247903554;85
2413;27;11;6;1;101;4;6;0;0;1;0;85
2418;28;12;6;1;101;4;5;0;0;1;0;85
2422;30;13;4;1;101;4;16;0;0;1;0;85
2436;29;14;3;3;101;2;45;0;0;2;1;85
2463;1;15;1;118;104;2;49;0;0;30;11.9088486543575;85
2499;2;16;2;5;101;2;14;0;0;3;2.82842712474619;85
2505;3;17;3;1;101;4;94;0;0;1;0;85
2560;4;18;3;1;101;4;89;0;0;1;0;85
2604;5;19;2;42;101;2;60;0;0;12;5.95584888617899;85
2635;6;20;3;27;101;2;21;0;0;9;4.69041575982343;85
2648;8;21;5;5;101;2;16;0;0;3;2.82842712474619;85
2657;7;22;4;9;101;2;13;0;0;4;3.3166247903554;85
2662;9;23;6;1;101;4;10;0;0;1;0;85
2667;10;24;6;1;101;4;10;0;0;1;0;85
2676;12;25;5;5;101;2;12;0;0;3;2.82842712474619;85
2689;11;26;4;9;101;2;19;0;0;4;3.3166247903554;85
2706;13;27;6;1;101;4;4;0;0;1;0;85
2711;14;28;6;1;101;4;5;0;0;1;0;85
2715;16;29;4;1;101;4;15;0;0;1;0;85
2726;15;30;3;3;101;2;39;0;0;2;1;85
2745;0;#;0;149;105;1;0;0;0;31;9.77793392558666;85
2193;3;1;2;1;101;4;10;0;0;1;0;86
2201;2;2;2;1;101;4;11;0;0;1;0;86
2208;1;3;1;7;104;2;60;0;0;4;3.46410161513775;86
2238;4;4;2;1;101;4;10;0;0;1;0;86
2247;0;#;0;12;105;1;0;0;0;5;4;86
2221;4;1;2;1;101;4;39;0;0;1;0;87
2241;1;2;1;9;104;2;26;0;0;5;4;87
2263;2;3;2;1;101;4;48;0;0;1;0;87
2295;3;4;2;1;101;4;46;0;0;1;0;87
2328;5;5;2;1;101;4;44;0;0;1;0;87
2356;0;#;0;15;105;1;0;0;0;6;4.58257569495584;87
2225;17;1;3;1;101;4;96;0;0;1;0;88
2287;16;2;2;5;101;2;13;0;0;3;2.82842712474619;88
2300;1;3;1;111;104;2;44;0;0;29;11.9429625116088;88
2332;2;4;2;36;101;2;58;0;0;11;5.98318582304622;88
2363;3;5;3;22;101;2;17;0;0;8;5.19615242270663;88
2374;4;6;4;5;101;2;36;0;0;3;2.82842712474619;88
2394;5;7;5;1;101;4;3;0;0;1;0;88
2396;6;8;5;1;101;4;10;0;0;1;0;88
2402;8;9;5;5;101;2;14;0;0;3;2.82842712474619;88
2409;7;10;4;9;101;2;27;0;0;4;3.3166247903554;88
2426;9;11;6;1;101;4;3;0;0;1;0;88
2431;10;12;6;1;101;4;4;0;0;1;0;88
2438;12;13;4;1;101;4;16;0;0;1;0;88
2450;11;14;3;3;101;2;44;0;0;2;1;88
2472;13;15;2;5;101;2;12;0;0;3;2.82842712474619;88
2485;14;16;3;1;101;4;90;0;0;1;0;88
2532;15;17;3;1;101;4;94;0;0;1;0;88
2582;19;18;2;36;101;2;59;0;0;11;5.98318582304622;88
2615;21;19;4;1;101;4;16;0;0;1;0;88
2624;20;20;3;3;101;2;41;0;0;2;1;88
2644;22;21;3;22;101;2;16;0;0;8;5.19615242270663;88
2656;23;22;4;5;101;2;35;0;0;3;2.82842712474619;88
2674;24;23;5;1;101;4;10;0;0;1;0;88
2683;25;24;5;1;101;4;9;0;0;1;0;88
2693;27;25;5;5;101;2;13;0;0;3;2.82842712474619;88
2701;26;26;4;9;101;2;27;0;0;4;3.3166247903554;88
2723;28;27;6;1;101;4;4;0;0;1;0;88
2728;29;28;6;1;101;4;4;0;0;1;0;88
2731;18;29;3;1;101;4;93;0;0;1;0;88
2780;0;#;0;141;105;1;0;0;0;30;9.80344288047846;88
2243;4;1;2;1;101;4;10;0;0;1;0;89
2252;1;2;1;9;104;2;53;0;0;5;4;89
2288;2;3;2;1;101;4;12;0;0;1;0;89
2298;3;4;2;1;101;4;33;0;0;1;0;89
2320;5;5;2;1;101;4;8;0;0;1;0;89
2329;0;#;0;15;105;1;0;0;0;6;4.58257569495584;89
2364;7;1;3;1;101;4;42;0;0;1;0;90
2387;6;2;2;5;101;2;71;0;0;3;2.82842712474619;90
2430;1;3;1;21;104;2;31;0;0;9;8.41622336502528;90
2456;2;4;2;1;101;4;94;0;0;1;0;90
2514;3;5;2;5;101;2;68;0;0;3;2.82842712474619;90
2549;4;6;3;1;101;4;41;0;0;1;0;90
2573;5;7;3;1;101;4;28;0;0;1;0;90
2583;9;8;2;1;101;4;96;0;0;1;0;90
2634;8;9;3;1;101;4;36;0;0;1;0;90
2655;0;#;0;31;105;1;0;0;0;10;7.79953945627545;90
2393;4;1;2;1;101;4;103;0;0;1;0;91
2457;1;2;1;9;104;2;13;0;0;5;4;91
2467;2;3;2;1;101;4;88;0;0;1;0;91
2520;3;4;2;1;101;4;102;0;0;1;0;91
2577;5;5;2;1;101;4;127;0;0;1;0;91
2638;0;#;0;15;105;1;0;0;0;6;4.58257569495584;91
2408;4;1;2;1;101;4;114;0;0;1;0;92
2486;1;2;1;19;104;2;12;0;0;8;7.79100492902465;92
2494;2;3;2;1;101;4;71;0;0;1;0;92
2530;3;4;2;1;101;4;74;0;0;1;0;92
2576;5;5;2;8;103;2;8;0;0;4;3.38705417066211;92
2580;6;6;3;1;101;4;105;0;0;1;0;92
2632;8;7;4;1;101;4;26;0;0;1;0;92
2647;7;8;3;3;101;2;97;0;0;2;1;92
2710;0;#;0;28;105;1;0;0;0;9;7.47484937374336;92
2410;5;1;2;1;101;4;103;0;0;1;0;93
2479;4;2;2;1;101;4;101;0;0;1;0;93
2535;1;3;1;9;104;2;27;0;0;5;4;93
2555;2;4;2;1;101;4;93;0;0;1;0;93
2601;3;5;2;1;101;4;99;0;0;1;0;93
2652;0;#;0;15;105;1;0;0;0;6;4.58257569495584;93
2447;4;1;2;1;101;4;28;0;0;1;0;94
2459;1;2;1;9;104;2;37;0;0;5;4;94
2488;2;3;2;1;101;4;36;0;0;1;0;94
2509;3;4;2;1;101;4;118;0;0;1;0;94
2575;5;5;2;1;101;4;32;0;0;1;0;94
2586;0;#;0;15;105;1;0;0;0;6;4.58257569495584;94
2458;4;1;2;1;101;4;34;0;0;1;0;95
2483;1;2;1;9;104;2;38;0;0;5;4;95
2507;2;3;2;1;101;4;26;0;0;1;0;95
2522;3;4;2;1;101;4;43;0;0;1;0;95
2544;5;5;2;1;101;4;31;0;0;1;0;95
2567;0;#;0;15;105;1;0;0;0;6;4.58257569495584;95
2519;6;1;2;1;101;4;43;0;0;1;0;96
2538;1;2;1;15;104;2;6;0;0;7;7.18302985809369;96
2545;2;3;2;1;101;4;124;0;0;1;0;96
2608;3;4;2;5;101;2;41;0;0;3;2.82842712474619;96
2630;4;5;3;1;101;4;91;0;0;1;0;96
2682;5;6;3;1;101;4;24;0;0;1;0;96
2707;7;7;2;1;101;4;44;0;0;1;0;96
2734;0;#;0;23;105;1;0;0;0;8;7.01123888874671;96
2592;17;1;4;1;101;4;29;0;0;1;0;97
2610;16;2;3;16;101;2;23;0;0;6;4.17996841555048;97
2621;15;3;2;28;101;2;41;0;0;9;5.69737258478586;97
2643;1;4;1;94;104;2;85;0;0;26;11.828568248236;97
2700;2;5;2;5;101;2;14;0;0;3;2.82842712474619;97
2713;3;6;3;1;101;4;91;0;0;1;0;97
2759;4;7;3;1;101;4;69;0;0;1;0;97
2801;5;8;2;30;101;2;41;0;0;10;6.01374686779479;97
2830;7;9;4;1;101;4;14;0;0;1;0;97
2842;6;10;3;3;101;2;34;0;0;2;1;97
2865;8;11;3;17;101;2;23;0;0;7;5.65685424949238;97
2887;9;12;4;5;101;2;23;0;0;3;2.82842712474619;97
2902;10;13;5;1;101;4;5;0;0;1;0;97
2906;11;14;5;1;101;4;5;0;0;1;0;97
2907;12;15;4;5;101;2;24;0;0;3;2.82842712474619;97
2924;13;16;5;1;101;4;6;0;0;1;0;97
2926;14;17;5;1;101;4;5;0;0;1;0;97
2929;24;18;2;5;101;2;15;0;0;3;2.82842712474619;97
2941;25;19;3;1;101;4;93;0;0;1;0;97
2986;26;20;3;1;101;4;68;0;0;1;0;97
3039;23;21;4;1;101;4;16;0;0;1;0;97
3049;22;22;3;3;101;2;34;0;0;2;1;97
3076;19;23;5;5;101;2;11;0;0;3;2.82842712474619;97
3086;18;24;4;9;101;2;14;0;0;4;3.3166247903554;97
3095;20;25;6;1;101;4;6;0;0;1;0;97
3101;21;26;6;1;101;4;5;0;0;1;0;97
3108;0;#;0;121;105;1;0;0;0;27;9.73731337277751;97
2626;7;1;2;1;101;4;32;0;0;1;0;98
2645;3;2;3;5;103;2;40;0;0;3;2.82842712474619;98
2669;2;3;2;9;101;2;37;0;0;4;3.3166247903554;98
2699;4;4;4;1;101;4;18;0;0;1;0;98
2717;5;5;4;1;101;4;12;0;0;1;0;98
2724;6;6;2;1;101;4;36;0;0;1;0;98
2741;1;7;1;18;104;2;1;0;0;7;5.6845147989063;98
2743;0;#;0;26;105;1;0;0;0;8;5.82509592090419;98
2642;5;1;3;1;101;4;69;0;0;1;0;99
2695;6;2;3;1;101;4;113;0;0;1;0;99
2758;4;3;2;5;101;2;86;0;0;3;2.82842712474619;99
2806;2;4;2;1;101;4;108;0;0;1;0;99
2889;3;5;2;1;101;4;82;0;0;1;0;99
2939;1;6;1;13;104;2;1;0;0;6;5.74456264653803;99
2940;0;#;0;20;105;1;0;0;0;7;5.45271040928903;99
2685;21;1;2;1;101;4;43;0;0;1;0;100
2721;22;2;2;57;101;2;70;0;0;16;7.1323880967713;100
2753;23;3;3;22;101;2;23;0;0;8;5.19615242270663;100
2772;24;4;4;5;101;2;26;0;0;3;2.82842712474619;100
2789;25;5;5;1;101;4;5;0;0;1;0;100
2792;26;6;5;1;101;4;5;0;0;1;0;100
2795;28;7;5;5;101;2;9;0;0;3;2.82842712474619;100
2799;27;8;4;9;101;2;17;0;0;4;3.3166247903554;100
2809;29;9;6;1;101;4;5;0;0;1;0;100
2812;30;10;6;1;101;4;5;0;0;1;0;100
2820;31;11;3;19;101;2;2;0;0;7;4.35065549432215;100
2822;33;12;5;5;101;2;12;0;0;3;2.82842712474619;100
2834;32;13;4;9;101;2;36;0;0;4;3.3166247903554;100
2859;34;14;6;1;101;4;2;0;0;1;0;100
2860;35;15;6;1;101;4;3;0;0;1;0;100
2864;37;16;5;1;101;4;21;0;0;1;0;100
2882;36;17;4;3;101;2;30;0;0;2;1;100
2903;1;18;1;163;104;2;20;0;0;37;11.4398279265894;100
2915;2;19;2;67;101;2;73;0;0;18;7.22743643818272;100
2954;3;20;3;27;101;2;13;0;0;9;4.69041575982343;100
2964;5;21;5;5;101;2;16;0;0;3;2.82842712474619;100
2972;4;22;4;9;101;2;20;0;0;4;3.3166247903554;100
2983;6;23;6;1;101;4;5;0;0;1;0;100
2988;7;24;6;1;101;4;2;0;0;1;0;100
2991;9;25;5;5;101;2;12;0;0;3;2.82842712474619;100
3000;8;26;4;9;101;2;24;0;0;4;3.3166247903554;100
3020;10;27;6;1;101;4;2;0;0;1;0;100
3021;11;28;6;1;101;4;2;0;0;1;0;100
3025;12;29;3;22;101;2;21;0;0;8;5.19615242270663;100
3038;14;30;5;5;101;2;11;0;0;3;2.82842712474619;100
3043;13;31;4;9;101;2;15;0;0;4;3.3166247903554;100
3053;15;32;6;1;101;4;6;0;0;1;0;100
3060;16;33;6;1;101;4;7;0;0;1;0;100
3068;17;34;4;5;101;2;25;0;0;3;2.82842712474619;100
3088;18;35;5;1;101;4;5;0;0;1;0;100
3091;19;36;5;1;101;4;4;0;0;1;0;100
3094;20;37;2;1;101;4;44;0;0;1;0;100
3123;0;#;0;201;105;1;0;0;0;38;9.87386921467275;100
2714;20;1;3;1;101;4;98;0;0;1;0;101
2769;19;2;2;5;101;2;22;0;0;3;2.82842712474619;101
2783;22;3;2;50;101;2;39;0;0;14;6.14606384679752;101
2803;23;4;3;27;101;2;25;0;0;9;4.69041575982343;101
2817;25;5;5;5;101;2;12;0;0;3;2.82842712474619;101
2829;24;6;4;9;101;2;13;0;0;4;3.3166247903554;101
2838;26;7;6;1;101;4;6;0;0;1;0;101
2844;27;8;6;1;101;4;5;0;0;1;0;101
2850;29;9;5;5;101;2;12;0;0;3;2.82842712474619;101
2855;28;10;4;9;101;2;13;0;0;4;3.3166247903554;101
2866;30;11;6;1;101;4;6;0;0;1;0;101
2873;31;12;6;1;101;4;4;0;0;1;0;101
2878;33;13;4;5;101;2;16;0;0;3;2.82842712474619;101
2891;32;14;3;9;101;2;34;0;0;4;3.3166247903554;101
2908;34;15;5;1;101;4;3;0;0;1;0;101
2911;35;16;5;1;101;4;3;0;0;1;0;101
2913;1;17;1;145;104;2;91;0;0;35;11.9441293302821;101
2966;2;18;2;50;101;2;40;0;0;14;6.14606384679752;101
2987;3;19;3;27;101;2;23;0;0;9;4.69041575982343;101
3008;5;20;5;5;101;2;12;0;0;3;2.82842712474619;101
3019;4;21;4;9;101;2;14;0;0;4;3.3166247903554;101
3029;6;22;6;1;101;4;6;0;0;1;0;101
3034;7;23;6;1;101;4;6;0;0;1;0;101
3037;9;24;5;5;101;2;12;0;0;3;2.82842712474619;101
